timesteps,is_success,time_to_goal,violations,fell
1329588,1,53,0,0
1329654,1,50,0,0
1329660,1,63,0,0
1329744,1,66,0,0
1329846,1,76,0,0
1329852,1,47,0,0
1329876,1,48,0,0
1329918,1,44,0,0
1330092,1,29,0,0
1330128,1,47,0,0
1330164,1,70,0,0
1330224,1,62,0,0
1330284,1,68,0,0
1330326,1,111,0,0
1330338,1,41,0,0
1330482,1,43,0,0
1330494,1,61,0,0
1330542,1,63,0,0
1330650,1,26,0,0
1330650,1,61,0,0
1330716,1,38,0,0
1330842,1,32,0,0
1330884,1,57,0,0
1330890,1,40,0,0
1330926,1,100,0,0
1330962,1,104,0,0
1331124,1,39,0,0
1331130,1,34,0,0
1331196,1,52,0,0
1331202,1,60,0,0
1331322,1,60,0,0
1331352,1,106,0,0
1331394,1,45,1,0
1331430,1,50,0,0
1331556,1,60,0,0
1331664,1,52,0,0
1331670,1,40,0,0
1331676,1,47,0,0
1331682,1,60,0,0
1331688,1,81,0,0
1331820,1,26,0,0
1331826,1,24,0,0
1331910,1,59,0,0
1331940,1,45,0,0
1331964,1,46,0,0
1331976,1,50,0,0
1332120,1,50,0,0
1332204,1,63,0,0
1332228,1,53,0,0
1332240,1,50,0,0
1332288,1,52,0,0
1332390,1,71,0,0
1332480,1,60,0,0
1332504,1,44,0,0
1332510,1,47,0,0
1332516,1,38,0,0
1332594,1,65,0,0
1332774,1,43,0,0
1332816,1,71,0,0
1332876,1,61,0,0
1332960,1,80,0,0
1333050,1,76,0,0
1333116,1,57,0,0
1333122,1,51,0,0
1333146,1,31,0,0
1333314,1,135,0,0
1333320,1,74,0,0
1333362,1,36,0,0
1333398,1,47,0,0
1333512,1,77,0,0
1333554,1,39,0,0
1333632,1,39,0,0
1333680,1,61,0,0
1333710,1,58,0,0
1333728,1,29,0,0
1333752,1,105,0,0
1333800,1,28,0,0
1333860,1,58,0,0
1333968,1,40,0,0
1334004,1,49,0,0
1334112,1,72,0,0
1334118,1,53,0,0
1334166,1,51,0,0
1334172,1,28,0,0
1334232,1,44,0,0
1334256,1,84,1,0
1334322,1,35,0,0
1334358,1,31,0,0
1334394,1,46,0,0
1334460,1,49,0,0
1334568,1,41,0,0
1334580,1,37,0,0
1334604,1,62,0,0
1334622,1,38,0,0
1334634,1,52,0,0
1334832,1,62,0,0
1334838,1,34,0,0
1334898,1,46,0,0
1334904,1,56,0,0
1335000,1,66,0,0
1335114,1,36,0,0
1335150,1,52,0,0
1335168,1,56,0,0
1335192,1,48,0,0
1335198,1,103,0,0
1335414,1,44,0,0
1335456,1,43,0,0
1335486,1,81,0,0
1335504,1,65,0,0
1335552,1,60,0,0
1335588,1,70,0,0
1335702,1,33,0,0
1335726,1,52,0,0
1335816,1,44,0,0
1335846,1,65,0,0
1335918,1,55,2,0
1335918,1,32,0,0
1335960,1,43,0,0
1335966,1,63,0,0
1336068,1,25,0,0
1336158,1,52,0,0
1336164,1,33,0,0
1336170,1,42,0,0
1336182,1,61,4,0
1336320,1,60,0,0
1336350,1,32,0,0
1336386,1,53,0,0
1336422,1,42,0,0
1336470,1,51,0,0
1336500,1,53,0,0
1336548,1,33,0,0
1336608,1,37,0,0
1336650,1,55,0,0
1336686,1,36,0,0
1336722,1,50,0,0
1336794,1,41,0,0
1336794,0,-1,7,1
1336872,1,31,0,0
1336920,1,45,0,0
1337082,1,48,0,0
1337082,1,48,0,0
1337106,1,83,0,0
1337154,1,72,0,0
1337202,1,47,0,0
1337364,1,43,0,0
1337376,1,49,0,0
1337406,1,89,0,0
1337412,1,55,0,0
1337484,1,55,0,0
1337568,1,61,0,0
1337604,1,40,0,0
1337748,1,57,0,0
1337766,1,65,0,0
1337862,1,49,0,0
1337898,1,69,0,0
1337976,1,94,0,0
1338012,1,68,0,0
1338054,1,32,0,0
1338078,1,55,0,0
1338090,1,54,0,0
1338114,1,36,0,0
1338276,1,44,0,0
1338372,1,66,0,0
1338432,1,59,0,0
1338480,1,65,0,0
1338516,0,-1,4,1
1338546,1,72,0,0
1338606,1,92,0,0
1338726,1,49,0,0
1338744,1,44,0,0
1338786,1,85,0,0
1338828,1,52,0,0
1338900,1,59,0,0
1339008,1,67,5,0
1339068,1,28,0,0
1339104,1,60,0,0
1339116,1,48,0,0
1339134,1,68,0,0
1339158,1,62,0,0
1339212,1,34,0,0
1339290,1,22,0,0
1339326,1,43,0,0
1339416,1,50,0,0
1339458,1,59,0,0
1339536,1,54,0,0
1339572,1,73,0,0
1339590,1,50,0,0
1339722,1,66,0,0
1339728,1,45,10,0
1339734,1,53,0,0
1339746,1,33,0,0
1339764,1,29,0,0
1339866,1,49,0,0
1339908,1,31,0,0
1340076,1,55,0,0
1340100,1,61,0,0
1340100,1,39,0,0
1340118,1,35,0,0
1340148,1,70,0,0
1340178,1,69,0,0
1340256,1,26,0,0
1340310,1,39,0,0
1340400,1,47,0,0
1340406,1,43,0,0
1340508,1,55,0,0
1340526,1,71,0,0
1340544,1,48,0,0
1340664,1,44,0,0
1340760,1,75,0,0
1340760,1,42,0,0
1340820,1,69,0,0
1340820,1,49,0,0
1340982,1,37,0,0
1341012,1,78,0,0
1341018,1,59,0,0
1341060,1,50,0,0
1341198,1,63,0,0
1341216,1,66,0,0
1341276,1,44,0,0
1341294,1,52,0,0
1341348,1,48,0,0
1341402,1,34,0,0
1341468,1,75,0,0
1341594,1,50,0,0
1341612,1,66,0,0
1341660,1,32,0,0
1341750,1,58,0,0
1341798,1,87,7,0
1341804,1,35,0,0
1341888,1,38,0,0
1341966,1,59,0,0
1342020,1,112,0,0
1342074,1,45,0,0
1342140,1,57,0,0
1342242,1,46,0,0
1342290,1,36,0,0
1342380,1,40,0,0
1342392,1,84,0,0
1342392,1,62,0,0
1342422,1,112,0,0
1342650,1,45,0,0
1342662,1,70,0,0
1342674,1,47,0,0
1342752,1,55,0,0
1342770,1,80,0,0
1342890,1,40,0,0
1342986,1,99,0,0
1343064,1,52,0,0
1343094,1,54,0,0
1343100,1,55,0,0
1343130,1,76,5,0
1343190,1,50,0,0
1343280,1,49,0,0
1343286,1,37,0,0
1343436,1,56,0,0
1343472,1,63,0,0
1343592,1,51,0,0
1343598,1,78,0,0
1343634,1,74,0,0
1343670,1,38,0,0
1343748,1,46,0,0
1343778,1,83,0,0
1343880,1,48,0,0
1343922,1,48,0,0
1343952,1,59,0,0
1343994,1,41,0,0
1344090,1,52,0,0
1344120,1,75,0,0
1344156,0,-1,0,0
1344240,1,53,0,0
1344288,1,49,0,0
1344324,1,62,0,0
1344366,1,81,0,0
1344384,1,24,0,0
1344420,0,-1,0,0
1344438,1,53,0,0
1344576,1,48,0,0
1344642,1,53,0,0
1344690,1,48,0,0
1344696,1,55,0,0
1344810,1,62,0,0
1344816,1,66,0,0
1344852,1,46,0,0
1344960,1,53,0,0
1345002,1,31,0,0
1345158,1,77,0,0
1345176,1,57,0,0
1345206,1,59,0,0
1345230,1,82,0,0
1345260,1,50,0,0
1345326,1,54,0,0
1345482,1,46,0,0
1345500,1,40,0,0
1345512,1,31,0,0
1345530,1,62,0,0
1345566,1,65,0,0
1345698,1,33,0,0
1345740,1,85,0,0
1345794,1,44,0,0
1345806,1,49,0,0
1345866,1,50,0,0
1345908,1,71,0,0
1346004,1,51,0,0
1346076,1,45,0,0
1346148,1,68,0,0
1346154,1,60,0,0
1346220,1,52,0,0
1346238,1,62,0,0
1346280,1,46,0,0
1346346,1,45,0,0
1346412,1,43,0,0
1346412,1,44,3,0
1346448,1,38,0,0
1346508,1,38,0,0
1346604,1,61,0,0
1346688,1,46,0,0
1346718,1,62,0,0
1346718,1,45,0,0
1346778,0,-1,0,0
1346838,1,55,0,0
1346916,1,33,0,0
1346952,1,90,0,0
1347054,1,73,0,0
1347078,1,50,0,0
1347114,1,27,0,0
1347120,1,48,0,0
1347144,1,51,0,0
1347306,1,65,0,0
1347432,1,63,0,0
1347474,1,55,0,0
1347486,1,61,2,0
1347510,1,66,0,0
1347546,1,78,0,0
1347690,1,64,0,0
1347702,1,38,0,0
1347774,1,38,0,0
1347786,1,46,0,0
1347840,1,25,0,0
1347846,1,69,0,0
1347930,1,74,0,0
1348050,1,58,0,0
1348104,1,55,0,0
1348128,1,57,0,0
1348182,1,40,0,0
1348212,1,62,0,0
1348230,1,30,0,0
1348380,1,42,0,0
1348398,1,78,0,0
1348500,1,48,0,0
1348530,1,50,0,0
1348596,1,69,0,0
1348716,1,102,0,0
1348722,1,54,0,0
1348818,1,73,0,0
1348926,1,71,2,0
1348956,1,40,0,0
1349004,1,47,0,0
1349004,1,68,0,0
1349016,1,33,0,0
1349088,1,27,0,0
1349148,1,32,0,0
1349160,1,105,0,0
1349208,1,34,0,0
1349238,1,25,0,0
1349310,1,49,0,0
1349340,0,-1,0,0
1349394,1,39,0,0
1349430,1,37,0,0
1349442,1,22,0,0
1349514,1,29,0,0
1349538,1,65,0,0
1349544,1,90,0,0
1349622,1,32,0,0
1349640,0,-1,1,0
1349688,1,49,0,0
1349802,1,27,0,0
1349820,1,33,0,0
1349844,1,50,0,0
1349940,1,71,0,0
1349976,1,73,0,0
1350024,1,30,0,0
1350054,1,42,0,0
1350084,1,24,0,0
1350144,1,76,0,0
1350270,1,41,0,0
1350318,1,83,0,0
1350384,1,55,0,0
1350390,1,60,0,0
1350432,1,48,0,0
1350486,1,67,0,0
1350546,1,46,0,0
1350564,1,41,0,0
1350708,1,46,0,0
1350774,1,48,0,0
1350816,1,71,0,0
1350834,1,48,0,0
1350864,1,50,0,0
1350924,1,90,0,0
1350924,1,36,0,0
1351062,1,33,0,0
1351068,1,49,0,0
1351128,1,34,0,0
1351224,1,27,0,0
1351260,1,74,0,0
1351290,1,76,0,0
1351296,1,62,0,0
1351488,1,60,0,0
1351530,1,45,0,0
1351542,1,53,0,0
1351572,1,46,0,0
1351662,1,62,0,0
1351740,1,112,0,0
1351830,1,57,0,0
1351842,1,45,0,0
1351908,1,63,0,0
1351998,1,56,0,0
1352046,1,51,0,0
1352058,1,36,0,0
1352058,1,86,0,0
1352190,1,60,0,0
1352226,1,38,0,0
1352280,1,37,0,0
1352286,1,63,0,0
1352304,1,43,0,0
1352490,1,50,0,0
1352514,1,76,0,0
1352520,1,40,0,0
1352580,1,49,0,0
1352628,1,67,0,0
1352712,1,37,0,0
1352808,1,84,0,0
1352886,1,51,0,0
1353066,1,91,0,0
1353102,1,97,0,0
1353120,1,52,0,0
1353144,1,86,0,0
1353162,1,46,0,0
1353186,1,79,1,0
1353318,1,29,0,0
1353348,1,47,0,0
1353474,1,52,0,0
1353582,1,77,0,0
1353594,1,82,0,0
1353636,1,48,0,0
1353666,1,80,0,0
1353666,1,58,0,0
1353858,1,32,0,0
1353924,1,55,0,0
1353942,1,46,0,0
1354020,1,73,0,0
1354038,1,67,0,0
1354062,1,98,0,0
1354242,1,53,0,0
1354290,1,45,0,0
1354338,1,80,0,0
1354374,1,52,0,0
1354392,1,59,0,0
1354404,1,77,0,0
1354560,1,53,0,0
1354578,1,40,0,0
1354608,1,53,0,0
1354770,1,27,0,0
1354782,1,68,0,0
1354788,1,66,0,0
1354854,1,75,0,0
1354902,1,54,0,0
1355016,1,76,0,0
1355100,1,55,0,0
1355184,1,55,0,0
1355214,1,72,0,0
1355274,1,81,0,0
1355328,1,71,0,0
1355412,1,52,0,0
1355454,1,45,0,0
1355526,1,33,0,0
1355556,1,47,0,0
1355586,1,62,0,0
1355694,1,40,0,0
1355724,1,52,0,0
1355784,1,33,0,0
1355808,1,47,0,0
1355832,1,136,0,0
1355952,1,66,0,0
1355976,1,42,0,0
1355982,1,25,0,0
1356030,1,41,0,0
1356072,1,63,0,0
1356240,1,72,0,0
1356306,1,46,0,0
1356348,1,61,0,0
1356366,1,65,0,0
1356372,1,70,0,0
1356390,1,25,0,0
1356546,1,30,0,0
1356576,1,84,17,0
1356720,1,55,0,0
1356738,1,72,0,0
1356792,1,36,0,0
1356870,1,83,0,0
1356894,1,91,0,0
1356912,1,32,0,0
1356978,1,40,0,0
1357014,1,37,0,0
1357074,1,34,0,0
1357128,1,36,0,0
1357158,1,44,0,0
1357188,1,107,0,0
1357188,1,35,0,0
1357332,1,43,0,0
1357356,1,57,0,0
1357392,1,34,0,0
1357452,1,54,0,0
1357542,1,64,0,0
1357596,1,34,0,0
1357614,1,71,0,0
1357776,1,39,0,0
1357788,1,55,0,0
1357830,1,39,0,0
1357848,1,83,0,0
1358046,1,115,0,0
1358088,1,50,0,0
1358112,1,56,0,0
1358208,1,99,0,0
1358220,1,62,0,0
1358304,1,42,0,0
1358310,1,80,0,0
1358424,1,36,0,0
1358448,1,38,0,0
1358460,1,58,0,0
1358514,1,35,0,0
1358580,1,45,0,0
1358658,1,39,0,0
1358700,1,42,0,0
1358808,1,58,0,0
1358820,1,122,0,0
1358856,1,46,0,0
1358934,1,70,0,0
1359000,1,30,0,0
1359006,1,25,0,0
1359054,1,41,0,0
1359066,1,61,0,0
1359066,1,68,0,0
1359228,1,27,0,0
1359294,1,49,0,0
1359408,1,67,0,0
1359492,1,71,0,0
1359510,1,76,0,0
1359546,1,42,0,0
1359612,1,113,0,0
1359714,1,51,0,0
1359840,1,49,0,0
1359846,1,85,0,0
1359882,1,65,0,0
1360038,1,54,0,0
1360062,1,36,0,0
1360164,1,72,0,0
1360206,1,59,0,0
1360212,1,55,0,0
1360260,1,37,0,0
1360434,1,37,0,0
1360458,1,42,0,0
1360518,1,59,0,0
1360530,1,78,0,0
1360536,1,46,0,0
1360710,1,29,0,0
1360764,1,23,0,0
1360776,1,57,0,0
1360830,1,62,0,0
1360848,1,53,0,0
1360962,1,31,0,0
1361022,1,43,0,0
1361052,1,57,0,0
1361166,1,53,2,0
1361208,1,41,0,0
1361208,1,63,0,0
1361232,1,35,0,0
1361316,1,284,4,0
1361430,1,37,0,0
1361442,1,65,0,0
1361478,1,27,0,0
1361592,1,71,0,0
1361634,1,67,0,0
1361682,1,34,0,0
1361682,1,79,0,0
1361718,1,48,0,0
1361814,1,30,0,0
1361898,1,30,0,0
1361910,1,53,0,0
1361922,1,80,0,0
1361928,1,41,0,0
1362084,1,67,0,0
1362108,1,35,0,0
1362168,1,59,0,0
1362408,1,80,6,0
1362414,1,84,0,0
1362414,1,82,0,0
1362432,1,54,0,0
1362450,1,61,0,0
1362606,1,29,0,0
1362642,1,78,0,0
1362660,1,42,0,0
1362762,1,58,0,0
1362774,1,60,0,0
1362810,1,60,0,0
1362840,1,39,0,0
1362906,1,44,0,0
1362966,1,51,0,0
1362996,1,39,0,0
1363008,1,33,0,0
1363152,1,63,0,0
1363272,1,46,0,0
1363320,1,80,0,0
1363326,1,55,0,0
1363338,1,62,0,0
1363392,1,64,0,0
1363458,1,31,0,0
1363584,1,32,0,0
1363596,1,46,0,0
1363614,1,48,0,0
1363638,1,50,0,0
1363656,1,84,0,0
1363680,1,37,0,0
1363734,1,25,0,0
1363800,1,24,0,0
1363818,1,37,0,0
1363920,1,40,0,0
1363950,1,36,0,0
1363962,1,58,0,0
1364088,1,48,0,0
1364142,1,54,0,0
1364172,1,35,0,0
1364196,1,41,0,0
1364208,1,95,0,0
1364418,1,41,0,0
1364442,1,44,0,0
1364496,1,50,0,0
1364520,1,63,0,0
1364526,1,73,0,0
1364592,1,64,0,0
1364634,1,36,0,0
1364808,1,36,0,0
1364844,1,53,0,0
1364880,1,60,0,0
1364952,1,85,0,0
1364976,1,57,0,0
1365000,1,84,0,0
1365036,1,38,0,0
1365162,1,47,0,0
1365168,1,54,0,0
1365246,1,49,0,0
1365276,1,50,0,0
1365390,1,65,0,0
1365402,1,61,0,0
1365456,1,48,0,0
1365462,1,36,0,0
1365504,1,57,0,0
1365606,1,55,0,0
1365630,1,28,0,0
1365702,1,50,0,0
1365732,1,46,0,0
1365786,1,66,0,0
1365846,1,57,0,0
1365852,1,37,0,0
1365876,1,45,0,0
1366002,1,45,0,0
1366038,1,32,0,0
1366056,1,30,0,0
1366116,1,69,0,0
1366152,1,61,0,0
1366200,1,33,0,0
1366314,1,43,0,0
1366356,1,84,0,0
1366434,1,47,0,0
1366482,1,74,0,0
1366500,0,-1,0,0
1366500,1,24,0,0
1366530,1,55,0,0
1366596,1,80,0,0
1366704,1,45,0,0
1366728,1,38,0,0
1366752,1,45,0,0
1366788,1,32,0,0
1366794,1,44,0,0
1366818,1,53,0,0
1366950,1,27,0,0
1366974,1,45,0,0
1366986,1,28,0,0
1367004,1,46,0,0
1367040,1,41,0,0
1367094,1,57,0,0
1367244,1,34,0,0
1367274,1,48,0,0
1367280,1,46,0,0
1367286,1,32,0,0
1367334,1,60,0,0
1367364,1,69,0,0
1367556,1,37,0,0
1367580,1,51,0,0
1367586,1,51,0,0
1367724,1,80,0,0
1367748,1,63,0,0
1367766,1,31,0,0
1367784,1,38,0,0
1367862,1,46,0,0
1368024,1,50,0,0
1368060,1,52,0,0
1368102,1,56,0,0
1368114,1,55,0,0
1368126,1,127,9,0
1368210,1,25,0,0
1368264,1,67,0,0
1368288,1,31,0,0
1368294,1,45,0,0
1368294,1,28,0,0
1368360,1,41,0,0
1368522,1,39,0,0
1368576,1,52,0,0
1368576,1,47,0,0
1368582,1,62,0,0
1368648,1,27,0,0
1368702,1,57,0,0
1368726,1,25,0,0
1368768,0,-1,0,0
1368822,1,40,0,0
1368840,1,23,0,0
1368870,1,58,0,0
1368888,1,52,0,0
1369032,1,51,0,0
1369056,1,39,0,0
1369056,1,31,0,0
1369122,1,39,0,0
1369146,1,63,0,0
1369146,1,51,0,0
1369200,1,28,0,0
1369386,1,40,0,0
1369398,1,57,0,0
1369428,1,51,0,0
1369446,1,41,0,0
1369488,1,72,0,0
1369590,1,34,0,0
1369686,1,33,0,0
1369758,1,102,0,0
1369776,1,58,0,0
1369824,1,66,0,0
1369866,1,46,0,0
1369932,1,81,0,0
1370010,1,54,0,0
1370016,1,43,0,0
1370106,1,55,0,0
1370136,1,45,0,0
1370148,1,54,0,0
1370316,1,64,0,0
1370322,1,51,0,0
1370328,1,52,0,0
1370340,1,30,0,0
1370436,1,48,0,0
1370550,1,61,0,0
1370556,1,38,0,0
1370580,1,43,0,0
1370640,1,54,0,0
1370730,1,65,0,0
1370838,1,47,0,0
1370952,1,52,0,0
1370958,1,87,0,0
1370970,1,70,0,0
1371012,1,72,0,0
1371060,1,55,0,0
1371162,1,32,0,0
1371216,1,63,0,0
1371264,1,51,0,0
1371372,1,52,0,0
1371378,1,36,0,0
1371414,1,67,0,0
1371462,1,41,0,0
1371504,1,92,0,0
1371558,1,49,0,0
1371606,1,32,0,0
1371720,1,58,0,0
1371726,1,58,0,0
1371780,1,46,0,0
1371828,1,61,0,0
1371840,1,39,0,0
1372014,1,49,0,0
1372086,1,88,0,0
1372170,1,57,0,0
1372242,1,67,0,0
1372320,1,99,0,0
1372326,1,91,0,0
1372452,1,61,0,0
1372494,1,80,0,0
1372494,1,28,0,0
1372536,1,60,0,0
1372554,1,52,0,0
1372818,1,54,0,0
1372854,1,89,0,0
1372872,1,56,0,0
1372890,1,73,0,0
1372938,1,64,0,0
1373004,1,85,0,0
1373010,1,32,0,0
1373016,1,27,0,0
1373154,1,47,0,0
1373262,1,62,0,0
1373262,1,54,0,0
1373328,1,53,0,0
1373376,1,62,0,0
1373430,1,46,0,0
1373442,1,71,0,0
1373550,1,48,0,0
1373640,1,35,0,0
1373646,1,53,0,0
1373658,1,36,0,0
1373706,1,26,0,0
1373718,1,76,0,0
1373856,1,36,0,0
1373928,1,37,0,0
1373940,1,94,0,0
1373958,1,40,0,0
1373994,1,58,0,0
1374036,1,30,0,0
1374066,1,68,0,0
1374144,1,36,0,0
1374168,1,35,0,0
1374228,1,48,0,0
1374246,1,29,0,0
1374264,1,38,0,0
1374426,1,43,0,0
1374438,1,32,0,0
1374468,1,40,0,0
1374498,1,64,0,0
1374504,1,60,0,0
1374528,1,44,0,0
1374534,0,-1,0,0
1374624,1,26,0,0
1374654,1,38,0,0
1374726,1,38,0,0
1374744,1,40,0,0
1374972,1,73,0,0
1374996,1,62,0,0
1375056,1,88,0,0
1375062,1,56,0,0
1375134,1,80,0,0
1375158,1,69,0,0
1375230,1,43,0,0
1375266,1,35,0,0
1375326,1,44,0,0
1375332,1,33,0,0
1375332,1,56,0,0
1375440,1,35,0,0
1375476,1,53,0,0
1375506,1,29,0,0
1375626,1,60,0,0
1375638,1,51,0,0
1375668,1,57,0,0
1375716,1,46,0,0
1375752,1,41,0,0
1375884,1,43,0,0
1375950,1,52,0,0
1375962,1,81,0,0
1375968,1,50,0,0
1376046,1,49,0,0
1376184,1,36,0,0
1376190,1,79,0,0
1376202,1,40,0,0
1376214,1,44,0,0
1376352,1,23,0,0
1376358,1,79,1,0
1376424,1,63,0,0
1376442,1,43,0,0
1376640,1,33,0,0
1376652,1,50,0,0
1376700,1,83,0,0
1376700,1,57,0,0
1376766,1,96,0,0
1376766,1,57,0,0
1376958,1,53,0,0
1376964,1,33,0,0
1377012,1,52,0,0
1377024,1,62,0,0
1377066,1,61,0,0
1377192,1,39,0,0
1377234,1,78,0,0
1377240,1,29,0,0
1377246,1,47,0,0
1377288,1,44,0,0
1377378,1,61,0,0
1377432,1,33,0,0
1377510,1,44,0,0
1377564,1,54,0,0
1377594,1,36,0,0
1377594,1,51,0,0
1377618,1,71,0,0
1377696,1,31,0,0
1377780,1,56,0,0
1377828,1,35,0,0
1377828,1,39,0,0
1377930,1,61,0,0
1378032,1,72,0,0
1378062,1,39,0,0
1378068,1,48,0,0
1378080,1,64,0,0
1378248,1,70,0,0
1378308,1,46,0,0
1378314,1,39,0,0
1378320,1,65,0,0
1378434,1,62,0,0
1378446,1,63,0,0
1378482,1,28,0,0
1378500,1,32,0,0
1378566,1,53,0,0
1378590,1,45,0,0
1378716,1,47,0,0
1378764,1,47,0,0
1378818,1,62,0,0
1378836,1,45,0,0
1378896,1,51,0,0
1378950,1,39,0,0
1379010,1,41,0,0
1379028,1,35,0,0
1379082,1,97,0,0
1379088,1,32,0,0
1379130,1,49,0,0
1379310,1,47,0,0
1379376,1,71,0,0
1379502,1,69,0,0
1379544,1,77,0,0
1379556,1,71,0,0
1379568,1,32,0,0
1379592,1,97,0,0
1379646,1,56,0,0
1379682,1,30,0,0
1379838,1,32,0,0
1379916,1,60,0,0
1379916,1,54,0,0
1379982,1,73,0,0
1380000,1,72,0,0
1380024,1,57,0,0
1380114,1,46,0,0
1380144,1,38,0,0
1380192,1,32,0,0
1380204,1,30,0,0
1380240,1,54,0,0
1380348,1,61,0,0
1380366,1,42,0,0
1380456,1,44,0,0
1380474,1,39,0,0
1380510,1,61,0,0
1380582,1,63,0,0
1380636,1,30,0,0
1380690,1,57,0,0
1380696,1,31,0,0
1380780,1,47,0,0
1380882,1,68,0,0
1380990,1,35,0,0
1380996,1,69,0,0
1381056,1,70,0,0
1381068,1,63,0,0
1381098,1,67,0,0
1381224,1,39,0,0
1381254,1,31,0,0
1381290,1,39,0,0
1381296,1,50,0,0
1381314,1,72,0,0
1381428,0,-1,0,0
1381488,1,65,0,0
1381506,1,42,0,0
1381554,1,43,0,0
1381614,1,50,0,0
1381686,0,-1,3,0
1381698,1,79,0,0
1381740,1,52,0,0
1381770,1,36,0,0
1381878,1,44,0,0
1381920,1,39,0,0
1381926,1,31,0,0
1381992,1,81,0,0
1382088,1,34,0,0
1382118,1,70,0,0
1382124,1,59,0,0
1382130,1,34,0,0
1382280,1,48,0,0
1382310,1,65,2,0
1382316,1,31,0,0
1382340,1,42,0,0
1382418,1,50,0,0
1382466,1,57,0,0
1382496,1,36,0,0
1382502,1,32,0,0
1382556,1,40,0,0
1382628,1,35,0,0
1382706,1,61,4,0
1382712,1,26,0,0
1382850,1,59,0,0
1382862,1,66,0,0
1382940,1,73,2,0
1382952,0,-1,0,0
1383018,1,51,0,0
1383090,1,64,0,0
1383096,1,78,0,0
1383168,1,53,0,0
1383258,1,39,0,0
1383300,1,58,0,0
1383486,1,53,0,0
1383516,1,71,0,0
1383534,1,39,0,0
1383534,1,86,0,0
1383540,1,74,0,0
1383684,1,25,0,0
1383708,1,28,0,0
1383732,1,79,0,0
1383804,1,48,0,0
1383852,1,61,0,0
1383870,1,56,0,0
1383918,1,35,0,0
1383936,1,42,0,0
1383978,1,41,0,0
1384008,1,34,0,0
1384074,1,34,0,0
1384104,1,42,0,0
1384116,1,33,0,0
1384230,1,42,0,0
1384350,1,57,0,0
1384374,1,73,0,0
1384464,1,65,0,0
1384500,1,64,0,0
1384542,1,73,0,0
1384554,0,-1,6,1
1384572,1,57,0,0
1384656,1,47,0,0
1384710,1,28,0,0
1384758,1,68,0,0
1384818,1,53,0,0
1384860,1,25,0,0
1384902,1,55,0,0
1384938,1,64,0,0
1385052,1,49,0,0
1385094,1,39,0,0
1385100,1,74,0,0
1385232,1,55,0,0
1385232,1,69,0,0
1385262,1,54,0,0
1385310,1,43,0,0
1385364,1,45,0,0
1385442,1,57,0,0
1385454,1,37,0,0
1385490,1,43,0,0
1385658,1,65,0,0
1385682,1,38,0,0
1385748,1,64,0,0
1385754,0,-1,0,0
1385760,1,75,0,0
1385808,0,-1,0,0
1385916,1,39,0,0
1385946,1,60,0,0
1385988,1,55,0,0
1385994,1,40,0,0
1386036,0,-1,0,0
1386060,1,52,0,0
1386114,1,33,0,0
1386228,1,47,0,0
1386264,1,45,0,0
1386288,1,38,0,0
1386294,1,51,0,0
1386300,0,-1,9,1
1386402,0,-1,6,1
1386510,1,66,0,0
1386546,1,47,0,0
1386624,1,66,0,0
1386648,1,60,0,0
1386696,1,67,0,0
1386714,1,52,0,0
1386786,1,46,0,0
1386792,1,41,0,0
1386810,1,27,0,0
1386978,1,47,0,0
1387026,1,67,0,0
1387032,1,41,0,0
1387044,1,55,0,0
1387074,1,44,0,0
1387176,1,64,0,0
1387176,1,33,0,0
1387296,1,44,0,0
1387314,1,48,0,0
1387404,1,55,0,0
1387452,1,46,0,0
1387488,1,52,0,0
1387512,1,33,0,0
1387536,1,40,0,0
1387536,1,82,0,0
1387740,1,55,0,0
1387746,1,39,0,0
1387752,1,44,0,0
1387812,1,60,0,0
1387818,1,47,0,0
1387860,1,54,0,0
1388004,1,32,0,0
1388046,1,51,0,0
1388076,1,36,0,0
1388100,1,59,0,0
1388208,1,34,0,0
1388238,1,70,0,0
1388244,1,82,0,0
1388292,1,36,0,0
1388334,1,48,0,0
1388370,0,-1,4,1
1388448,1,58,0,0
1388502,1,49,0,0
1388538,1,41,0,0
1388574,1,56,0,0
1388634,1,44,0,0
1388736,1,67,0,0
1388808,1,45,0,0
1388832,1,64,0,0
1388910,1,46,0,0
1388952,0,-1,0,0
1388964,1,65,0,0
1389030,1,49,0,0
1389066,1,43,0,0
1389084,1,29,0,0
1389144,1,30,0,0
1389318,1,48,0,0
1389336,1,64,0,0
1389372,1,90,0,0
1389444,1,63,0,0
1389510,1,71,0,0
1389534,1,36,0,0
1389540,1,66,0,0
1389612,1,28,0,0
1389630,1,49,0,0
1389780,1,28,0,0
1389816,1,74,0,0
1389852,1,57,0,0
1389876,1,57,0,0
1389906,1,61,0,0
1389918,1,48,0,0
1389972,1,32,0,0
1390008,1,26,0,0
1390026,1,35,0,0
1390134,1,38,0,0
1390158,1,47,0,0
1390188,1,27,0,0
1390224,1,51,0,0
1390230,1,43,0,0
1390374,1,40,0,0
1390410,1,67,0,0
1390410,1,31,0,0
1390542,1,64,0,0
1390572,1,57,0,0
1390590,1,67,0,0
1390662,1,42,0,0
1390710,1,50,0,0
1390716,1,29,0,0
1390770,1,66,0,0
1390800,1,38,0,0
1390860,1,45,0,0
1390920,1,35,0,0
1390956,1,31,0,0
1390962,1,50,0,0
1391034,1,53,0,0
1391058,1,23,0,0
1391112,1,42,0,0
1391166,1,34,0,0
1391178,1,63,0,0
